Verb,Tense,Pronoun,ConjugatedVerb
Valoir,Passé antérieur,ils eurent va,lu
Valoir,Futur,je va,udrai
Valoir,Futur,tu va,udras
Valoir,Futur,il va,udra
Valoir,Futur,nous va,udrons
Valoir,Futur,vous va,udrez
Valoir,Futur,ils va,udront
Valoir,Futur antérieur,j'aurai va,lu
Valoir,Futur antérieur,tu auras va,lu
Valoir,Futur antérieur,il aura va,lu
Valoir,Futur antérieur,nous aurons va,lu
Valoir,Futur antérieur,vous aurez va,lu
Valoir,Futur antérieur,ils auront va,lu
Valoir,Futur proche,je vais va,loir
Valoir,Futur proche,tu vas va,loir
Valoir,Futur proche,il va va,loir
Valoir,Futur proche,nous allons va,loir
Valoir,Futur proche,vous allez va,loir
Valoir,Futur proche,ils vont va,loir
Oublier,Présent,j'oubli,e
Oublier,Présent,tu oubli,es
Oublier,Présent,il oubli,e
Oublier,Présent,nous oubli,ons
Oublier,Présent,vous oubli,ez
Oublier,Présent,ils oubli,ent
Oublier,Passé composé,j'ai oubli,é
Oublier,Passé composé,tu as oubli,é
Oublier,Passé composé,il a oubli,é
Oublier,Passé composé,nous avons oubli,é
Oublier,Passé composé,vous avez oubli,é
Oublier,Passé composé,ils ont oubli,é
Oublier,Imparfait,j'oubli,ais
Oublier,Imparfait,tu oubli,ais
Oublier,Imparfait,il oubli,ait
Oublier,Imparfait,nous oubli,ions
Oublier,Imparfait,vous oubli,iez
Oublier,Imparfait,ils oubli,aient
Oublier,Plus-que-parfait,j'avais oubli,é
Oublier,Plus-que-parfait,tu avais oubli,é
Oublier,Plus-que-parfait,il avait oubli,é
Oublier,Plus-que-parfait,nous avions oubli,é
Oublier,Plus-que-parfait,vous aviez oubli,é
Oublier,Plus-que-parfait,ils avaient oubli,é
Oublier,Passé simple,j'oubli,ai
Oublier,Passé simple,tu oubli,as
Oublier,Passé simple,il oubli,a
Oublier,Passé simple,nous oubli,âmes
Oublier,Passé simple,vous oubli,âtes
Oublier,Passé simple,ils oubli,èrent
Oublier,Passé antérieur,j'eus oubli,é
Oublier,Passé antérieur,tu eus oubli,é
Oublier,Passé antérieur,il eut oubli,é
Oublier,Passé antérieur,nous eûmes oubli,é
Oublier,Passé antérieur,vous eûtes oubli,é
Oublier,Passé antérieur,ils eurent oubli,é
Oublier,Futur,j'oubli,erai
Oublier,Futur,tu oubli,eras
Oublier,Futur,il oubli,era
Oublier,Futur,nous oubli,erons
Oublier,Futur,vous oubli,erez
Oublier,Futur,ils oubli,eront
Oublier,Futur antérieur,j'aurai oubli,é
Oublier,Futur antérieur,tu auras oubli,é
Oublier,Futur antérieur,il aura oubli,é
Oublier,Futur antérieur,nous aurons oubli,é
Oublier,Futur antérieur,vous aurez oubli,é
Oublier,Futur antérieur,ils auront oubli,é
Oublier,Futur proche,je vais oubli,er
Oublier,Futur proche,tu vas oubli,er
Oublier,Futur proche,il va oubli,er
Oublier,Futur proche,nous allons oubli,er
Oublier,Futur proche,vous allez oubli,er
Oublier,Futur proche,ils vont oubli,er
Rentrer,Présent,je rentr,e
Rentrer,Présent,tu rentr,es
Rentrer,Présent,il rentr,e
Rentrer,Présent,nous rentr,ons
Rentrer,Présent,vous rentr,ez
Rentrer,Présent,ils rentr,ent
Rentrer,Passé composé,je suis rentr,é
Rentrer,Passé composé,tu es rentr,é
Rentrer,Passé composé,il est rentr,é
Rentrer,Passé composé,nous sommes rentr,és
Rentrer,Passé composé,vous êtes rentr,és
Rentrer,Passé composé,ils sont rentr,és
Rentrer,Imparfait,je rentr,ais
Rentrer,Imparfait,tu rentr,ais
Rentrer,Imparfait,il rentr,ait
Rentrer,Imparfait,nous rentr,ions
Rentrer,Imparfait,vous rentr,iez
Rentrer,Imparfait,ils rentr,aient
Rentrer,Plus-que-parfait,j'étais rentr,é
Rentrer,Plus-que-parfait,tu étais rentr,é
Rentrer,Plus-que-parfait,il était rentr,é
Rentrer,Plus-que-parfait,nous étions rentr,és
Rentrer,Plus-que-parfait,vous étiez rentr,és
Rentrer,Plus-que-parfait,ils étaient rentr,és
Rentrer,Passé simple,je rentr,ai
Rentrer,Passé simple,tu rentr,as
Rentrer,Passé simple,il rentr,a
Rentrer,Passé simple,nous rentr,âmes
Rentrer,Passé simple,vous rentr,âtes
Rentrer,Passé simple,ils rentr,èrent
Rentrer,Passé antérieur,je fus rentr,é
Rentrer,Passé antérieur,tu fus rentr,é
Rentrer,Passé antérieur,il fut rentr,é
Rentrer,Passé antérieur,nous fûmes rentr,és
Rentrer,Passé antérieur,vous fûtes rentr,és
Rentrer,Passé antérieur,ils furent rentr,és
Rentrer,Futur,je rentr,erai
Rentrer,Futur,tu rentr,eras
Rentrer,Futur,il rentr,era
Rentrer,Futur,nous rentr,erons
Rentrer,Futur,vous rentr,erez
Rentrer,Futur,ils rentr,eront
Rentrer,Futur antérieur,je serai rentr,é
Rentrer,Futur antérieur,tu seras rentr,é
Rentrer,Futur antérieur,il sera rentr,é
Rentrer,Futur antérieur,nous serons rentr,és
Rentrer,Futur antérieur,vous serez rentr,és
Rentrer,Futur antérieur,ils seront rentr,és
Rentrer,Futur proche,je vais rentr,er
Rentrer,Futur proche,tu vas rentr,er
Rentrer,Futur proche,il va rentr,er
Rentrer,Futur proche,nous allons rentr,er
Rentrer,Futur proche,vous allez rentr,er
Rentrer,Futur proche,ils vont rentr,er
Pousser,Présent,je pouss,e
Pousser,Présent,tu pouss,es
Pousser,Présent,il pouss,e
Pousser,Présent,nous pouss,ons
Pousser,Présent,vous pouss,ez
Pousser,Présent,ils pouss,ent
Pousser,Passé composé,j'ai pouss,é
Pousser,Passé composé,tu as pouss,é
Pousser,Passé composé,il a pouss,é
Pousser,Passé composé,nous avons pouss,é
Pousser,Passé composé,vous avez pouss,é
Pousser,Passé composé,ils ont pouss,é
Pousser,Imparfait,je pouss,ais
Pousser,Imparfait,tu pouss,ais
Pousser,Imparfait,il pouss,ait
Pousser,Imparfait,nous pouss,ions
Pousser,Imparfait,vous pouss,iez
Pousser,Imparfait,ils pouss,aient
Pousser,Plus-que-parfait,j'avais pouss,é
Pousser,Plus-que-parfait,tu avais pouss,é
Pousser,Plus-que-parfait,il avait pouss,é
Pousser,Plus-que-parfait,nous avions pouss,é
Pousser,Plus-que-parfait,vous aviez pouss,é
Pousser,Plus-que-parfait,ils avaient pouss,é
Pousser,Passé simple,je pouss,ai
Pousser,Passé simple,tu pouss,as
Pousser,Passé simple,il pouss,a
Pousser,Passé simple,nous pouss,âmes
Pousser,Passé simple,vous pouss,âtes
Pousser,Passé simple,ils pouss,èrent
Pousser,Passé antérieur,j'eus pouss,é
Pousser,Passé antérieur,tu eus pouss,é
Pousser,Passé antérieur,il eut pouss,é
Pousser,Passé antérieur,nous eûmes pouss,é
Pousser,Passé antérieur,vous eûtes pouss,é
Pousser,Passé antérieur,ils eurent pouss,é
Pousser,Futur,je pouss,erai
Pousser,Futur,tu pouss,eras
Pousser,Futur,il pouss,era
Pousser,Futur,nous pouss,erons
Pousser,Futur,vous pouss,erez
Pousser,Futur,ils pouss,eront
Pousser,Futur antérieur,j'aurai pouss,é
Pousser,Futur antérieur,tu auras pouss,é
Pousser,Futur antérieur,il aura pouss,é
Pousser,Futur antérieur,nous aurons pouss,é
Pousser,Futur antérieur,vous aurez pouss,é
Pousser,Futur antérieur,ils auront pouss,é
Pousser,Futur proche,je vais pouss,er
Pousser,Futur proche,tu vas pouss,er
Pousser,Futur proche,il va pouss,er
Pousser,Futur proche,nous allons pouss,er
Pousser,Futur proche,vous allez pouss,er
Pousser,Futur proche,ils vont pouss,er
Occuper,Présent,j'occup,e
Occuper,Présent,tu occup,es
Occuper,Présent,il occup,e
Occuper,Présent,nous occup,ons
Occuper,Présent,vous occup,ez
Occuper,Présent,ils occup,ent
Occuper,Passé composé,j'ai occup,é
Occuper,Passé composé,tu as occup,é
Occuper,Passé composé,il a occup,é
Occuper,Passé composé,nous avons occup,é
Occuper,Passé composé,vous avez occup,é
Occuper,Passé composé,ils ont occup,é
Occuper,Imparfait,j'occup,ais
Occuper,Imparfait,tu occup,ais
Occuper,Imparfait,il occup,ait
Occuper,Imparfait,nous occup,ions
Occuper,Imparfait,vous occup,iez
Occuper,Imparfait,ils occup,aient
Occuper,Plus-que-parfait,j'avais occup,é
Occuper,Plus-que-parfait,tu avais occup,é
Occuper,Plus-que-parfait,il avait occup,é
Occuper,Plus-que-parfait,nous avions occup,é
Occuper,Plus-que-parfait,vous aviez occup,é
Occuper,Plus-que-parfait,ils avaient occup,é
Occuper,Passé simple,j'occup,ai
Occuper,Passé simple,tu occup,as
Occuper,Passé simple,il occup,a
Occuper,Passé simple,nous occup,âmes
Occuper,Passé simple,vous occup,âtes
Occuper,Passé simple,ils occup,èrent
Occuper,Passé antérieur,j'eus occup,é
Occuper,Passé antérieur,tu eus occup,é
Occuper,Passé antérieur,il eut occup,é
Occuper,Passé antérieur,nous eûmes occup,é
Occuper,Passé antérieur,vous eûtes occup,é
Occuper,Passé antérieur,ils eurent occup,é
Occuper,Futur,j'occup,erai
Occuper,Futur,tu occup,eras
Occuper,Futur,il occup,era
Occuper,Futur,nous occup,erons
Occuper,Futur,vous occup,erez
Occuper,Futur,ils occup,eront
Occuper,Futur antérieur,j'aurai occup,é
Occuper,Futur antérieur,tu auras occup,é
Occuper,Futur antérieur,il aura occup,é
Occuper,Futur antérieur,nous aurons occup,é
Occuper,Futur antérieur,vous aurez occup,é
Occuper,Futur antérieur,ils auront occup,é
Occuper,Futur proche,je vais occup,er
Occuper,Futur proche,tu vas occup,er
Occuper,Futur proche,il va occup,er
Occuper,Futur proche,nous allons occup,er
Occuper,Futur proche,vous allez occup,er
Occuper,Futur proche,ils vont occup,er
Compter,Présent,je compt,e
Compter,Présent,tu compt,es
Compter,Présent,il compt,e
Compter,Présent,nous compt,ons
Compter,Présent,vous compt,ez
Compter,Présent,ils compt,ent
Compter,Passé composé,j'ai compt,é
Compter,Passé composé,tu as compt,é
Compter,Passé composé,il a compt,é
Compter,Passé composé,nous avons compt,é
Compter,Passé composé,vous avez compt,é
Compter,Passé composé,ils ont compt,é
Compter,Imparfait,je compt,ais
Compter,Imparfait,tu compt,ais
Compter,Imparfait,il compt,ait
Compter,Imparfait,nous compt,ions
Compter,Imparfait,vous compt,iez
Compter,Imparfait,ils compt,aient
Compter,Plus-que-parfait,j'avais compt,é
Compter,Plus-que-parfait,tu avais compt,é
Compter,Plus-que-parfait,il avait compt,é
Compter,Plus-que-parfait,nous avions compt,é
Compter,Plus-que-parfait,vous aviez compt,é
Compter,Plus-que-parfait,ils avaient compt,é
Compter,Passé simple,je compt,ai
Compter,Passé simple,tu compt,as
Compter,Passé simple,il compt,a
Compter,Passé simple,nous compt,âmes
Compter,Passé simple,vous compt,âtes
Compter,Passé simple,ils compt,èrent
Compter,Passé antérieur,j'eus compt,é
Compter,Passé antérieur,tu eus compt,é
Compter,Passé antérieur,il eut compt,é
Compter,Passé antérieur,nous eûmes compt,é
Compter,Passé antérieur,vous eûtes compt,é
Compter,Passé antérieur,ils eurent compt,é
Compter,Futur,je compt,erai
Compter,Futur,tu compt,eras
Compter,Futur,il compt,era
Compter,Futur,nous compt,erons
Compter,Futur,vous compt,erez
Compter,Futur,ils compt,eront
Compter,Futur antérieur,j'aurai compt,é
Compter,Futur antérieur,tu auras compt,é
Compter,Futur antérieur,il aura compt,é
Compter,Futur antérieur,nous aurons compt,é
Compter,Futur antérieur,vous aurez compt,é
Compter,Futur antérieur,ils auront compt,é
Compter,Futur proche,je vais compt,er
Compter,Futur proche,tu vas compt,er
Compter,Futur proche,il va compt,er
Compter,Futur proche,nous allons compt,er
Compter,Futur proche,vous allez compt,er
Compter,Futur proche,ils vont compt,er
Empêcher,Présent,j'empêch,e
Empêcher,Présent,tu empêch,es
Empêcher,Présent,il empêch,e
Empêcher,Présent,nous empêch,ons
Empêcher,Présent,vous empêch,ez
Empêcher,Présent,ils empêch,ent
Empêcher,Passé composé,j'ai empêch,é
Empêcher,Passé composé,tu as empêch,é
Empêcher,Passé composé,il a empêch,é
Empêcher,Passé composé,nous avons empêch,é
Empêcher,Passé composé,vous avez empêch,é
Empêcher,Passé composé,ils ont empêch,é
Empêcher,Imparfait,j'empêch,ais
Empêcher,Imparfait,tu empêch,ais
Empêcher,Imparfait,il empêch,ait
Empêcher,Imparfait,nous empêch,ions
Empêcher,Imparfait,vous empêch,iez
Empêcher,Imparfait,ils empêch,aient
Empêcher,Plus-que-parfait,j'avais empêch,é
Empêcher,Plus-que-parfait,tu avais empêch,é
Empêcher,Plus-que-parfait,il avait empêch,é
Empêcher,Plus-que-parfait,nous avions empêch,é
Empêcher,Plus-que-parfait,vous aviez empêch,é
Empêcher,Plus-que-parfait,ils avaient empêch,é
Empêcher,Passé simple,j'empêch,ai
Empêcher,Passé simple,tu empêch,as
Empêcher,Passé simple,il empêch,a
Empêcher,Passé simple,nous empêch,âmes
Empêcher,Passé simple,vous empêch,âtes
Empêcher,Passé simple,ils empêch,èrent
Empêcher,Passé antérieur,j'eus empêch,é
Empêcher,Passé antérieur,tu eus empêch,é
Empêcher,Passé antérieur,il eut empêch,é
Empêcher,Passé antérieur,nous eûmes empêch,é
Empêcher,Passé antérieur,vous eûtes empêch,é
Empêcher,Passé antérieur,ils eurent empêch,é
Empêcher,Futur,j'empêch,erai
Empêcher,Futur,tu empêch,eras
Empêcher,Futur,il empêch,era
Empêcher,Futur,nous empêch,erons
Empêcher,Futur,vous empêch,erez
Empêcher,Futur,ils empêch,eront
Empêcher,Futur antérieur,j'aurai empêch,é
Empêcher,Futur antérieur,tu auras empêch,é
Empêcher,Futur antérieur,il aura empêch,é
Empêcher,Futur antérieur,nous aurons empêch,é
Empêcher,Futur antérieur,vous aurez empêch,é
Empêcher,Futur antérieur,ils auront empêch,é
Empêcher,Futur proche,je vais empêch,er
Empêcher,Futur proche,tu vas empêch,er
Empêcher,Futur proche,il va empêch,er
Empêcher,Futur proche,nous allons empêch,er
Empêcher,Futur proche,vous allez empêch,er
Empêcher,Futur proche,ils vont empêch,er
Plaire,Présent,je pl,ais
Plaire,Présent,tu pl,ais
Plaire,Présent,il pl,aît
Plaire,Présent,nous pl,aisons
Plaire,Présent,vous pl,aisez
Plaire,Présent,ils pl,aisent
Plaire,Passé composé,j'ai pl,u
Plaire,Passé composé,tu as pl,u
Plaire,Passé composé,il a pl,u
Plaire,Passé composé,nous avons pl,u
Plaire,Passé composé,vous avez pl,u
Plaire,Passé composé,ils ont pl,u
Plaire,Imparfait,je pl,aisais
Plaire,Imparfait,tu pl,aisais
Plaire,Imparfait,il pl,aisait
Plaire,Imparfait,nous pl,aisions
Plaire,Imparfait,vous pl,aisiez
Plaire,Imparfait,ils pl,aisaient
Plaire,Plus-que-parfait,j'avais pl,u
Plaire,Plus-que-parfait,tu avais pl,u
Plaire,Plus-que-parfait,il avait pl,u
Plaire,Plus-que-parfait,nous avions pl,u
Plaire,Plus-que-parfait,vous aviez pl,u
Plaire,Plus-que-parfait,ils avaient pl,u
Plaire,Passé simple,je pl,us
Plaire,Passé simple,tu pl,us
Plaire,Passé simple,il pl,ut
Plaire,Passé simple,nous pl,ûmes
Plaire,Passé simple,vous pl,ûtes
Plaire,Passé simple,ils pl,urent
Plaire,Passé antérieur,j'eus pl,u
Plaire,Passé antérieur,tu eus pl,u
Plaire,Passé antérieur,il eut pl,u
Plaire,Passé antérieur,nous eûmes pl,u
Plaire,Passé antérieur,vous eûtes pl,u
Plaire,Passé antérieur,ils eurent pl,u
Plaire,Futur,je pl,airai
Plaire,Futur,tu pl,airas
Plaire,Futur,il pl,aira
Plaire,Futur,nous pl,airons
Plaire,Futur,vous pl,airez
Plaire,Futur,ils pl,airont
Plaire,Futur antérieur,j'aurai pl,u
Plaire,Futur antérieur,tu auras pl,u
Plaire,Futur antérieur,il aura pl,u
Plaire,Futur antérieur,nous aurons pl,u
Plaire,Futur antérieur,vous aurez pl,u
Plaire,Futur antérieur,ils auront pl,u
Plaire,Futur proche,je vais pl,aire
Plaire,Futur proche,tu vas pl,aire
Plaire,Futur proche,il va pl,aire
Plaire,Futur proche,nous allons pl,aire
Plaire,Futur proche,vous allez pl,aire
Plaire,Futur proche,ils vont pl,aire
Travailler,Présent,je travaill,e
Travailler,Présent,tu travaill,es
Travailler,Présent,il travaill,e
Travailler,Présent,nous travaill,ons
Travailler,Présent,vous travaill,ez
Travailler,Présent,ils travaill,ent
Travailler,Passé composé,j'ai travaill,é
Travailler,Passé composé,tu as travaill,é
Travailler,Passé composé,il a travaill,é
Travailler,Passé composé,nous avons travaill,é
Travailler,Passé composé,vous avez travaill,é
Travailler,Passé composé,ils ont travaill,é
Travailler,Imparfait,je travaill,ais
Travailler,Imparfait,tu travaill,ais
Travailler,Imparfait,il travaill,ait
Travailler,Imparfait,nous travaill,ions
Travailler,Imparfait,vous travaill,iez
Travailler,Imparfait,ils travaill,aient
Travailler,Plus-que-parfait,j'avais travaill,é
Travailler,Plus-que-parfait,tu avais travaill,é
Travailler,Plus-que-parfait,il avait travaill,é
Travailler,Plus-que-parfait,nous avions travaill,é
Travailler,Plus-que-parfait,vous aviez travaill,é
Travailler,Plus-que-parfait,ils avaient travaill,é
Travailler,Passé simple,je travaill,ai
Travailler,Passé simple,tu travaill,as
Travailler,Passé simple,il travaill,a
Travailler,Passé simple,nous travaill,âmes
Travailler,Passé simple,vous travaill,âtes
Travailler,Passé simple,ils travaill,èrent
Travailler,Passé antérieur,j'eus travaill,é
Travailler,Passé antérieur,tu eus travaill,é
Travailler,Passé antérieur,il eut travaill,é
Travailler,Passé antérieur,nous eûmes travaill,é
Travailler,Passé antérieur,vous eûtes travaill,é
Travailler,Passé antérieur,ils eurent travaill,é
Travailler,Futur,je travaill,erai
Travailler,Futur,tu travaill,eras
Travailler,Futur,il travaill,era
Travailler,Futur,nous travaill,erons
Travailler,Futur,vous travaill,erez
Travailler,Futur,ils travaill,eront
Travailler,Futur antérieur,j'aurai travaill,é
Travailler,Futur antérieur,tu auras travaill,é
Travailler,Futur antérieur,il aura travaill,é
Travailler,Futur antérieur,nous aurons travaill,é
Travailler,Futur antérieur,vous aurez travaill,é
Travailler,Futur antérieur,ils auront travaill,é
Travailler,Futur proche,je vais travaill,er
Travailler,Futur proche,tu vas travaill,er
Travailler,Futur proche,il va travaill,er
Travailler,Futur proche,nous allons travaill,er
Travailler,Futur proche,vous allez travaill,er
Travailler,Futur proche,ils vont travaill,er
S'écrier,Présent,je m'écri,e
S'écrier,Présent,tu t'écri,es
S'écrier,Présent,il s'écri,e
S'écrier,Présent,nous nous écri,ons
S'écrier,Présent,vous vous écri,ez
S'écrier,Présent,ils s'écri,ent
S'écrier,Passé composé,je me suis écri,é
S'écrier,Passé composé,tu t'es écri,é
S'écrier,Passé composé,il s'est écri,é
S'écrier,Passé composé,nous nous sommes écri,és
S'écrier,Passé composé,vous vous êtes écri,és
S'écrier,Passé composé,ils se sont écri,és
S'écrier,Imparfait,je m'écri,ais
S'écrier,Imparfait,tu t'écri,ais
S'écrier,Imparfait,il s'écri,ait
S'écrier,Imparfait,nous nous écri,ions
S'écrier,Imparfait,vous vous écri,iez
S'écrier,Imparfait,ils s'écri,aient
S'écrier,Plus-que-parfait,je m'étais écri,é
S'écrier,Plus-que-parfait,tu t'étais écri,é
S'écrier,Plus-que-parfait,il s'était écri,é
S'écrier,Plus-que-parfait,nous nous étions écri,és
S'écrier,Plus-que-parfait,vous vous étiez écri,és
S'écrier,Plus-que-parfait,ils s'étaient écri,és
S'écrier,Passé simple,je m'écri,ai
S'écrier,Passé simple,tu t'écri,as
S'écrier,Passé simple,il s'écri,a
S'écrier,Passé simple,nous nous écri,âmes
S'écrier,Passé simple,vous vous écri,âtes
S'écrier,Passé simple,ils s'écri,èrent
S'écrier,Passé antérieur,je me fus écri,é
S'écrier,Passé antérieur,tu te fus écri,é
S'écrier,Passé antérieur,il se fut écri,é
S'écrier,Passé antérieur,nous nous fûmes écri,és
